id	comments	Missing_or_Delivery	Tasty	Positioning	Advice	Promotion_react	Valuation	Gratitude	Advocating	Complain	Junk
124149619252_10151058843154253	"LEED promotes a whole-building approach to sustainability by recognizing performance in key areas: Sustainable Sites, Water Efficiency, Energy & Atmosphere, Materials & Resources, Indoor Environmental Quality, Locations & Linkages, Awareness & Education, Innovation in Design & Regional Priority.  To learn more about LEED check out http://www.usgbc.org/."	0	0	0	0	0	0	0	0	0	1
124149619252_10151024826814253	"burrito bowl. shell on the bottom. white rice. half chicken, half carnitas. corn salsa. cheese. lettuce. bag-o-chips. <3"	0	1	0	0	0	0	0	0	0	0
124149619252_10150637170574253	"When is TOFU chorizo coming to Winchester, VA? Also, the golden peppers probably add a bunch of flavor to the food, eh? ;-)"	1	0	0	0	0	0	0	0	0	0
124149619252_156053474470	That would be cool. I also wish some locations had drive-thru windows. That would make picking up dinner even easier!	0	0	0	1	0	0	0	0	0	0
124149619252_10152104828699253	"Brittany and Karina, did you know we have several locations in London, a location in Paris and one in Frankfurt? You can find them here: http://chip.tl/uVWK0X. -Myra"	1	0	0	0	0	0	0	0	0	0
124149619252_520689341285681	"don't knock it till you try it!  If Chipotle is creating it, it's got to be good!!  I hope it comes to MD!!"	1	0	0	0	0	0	0	1	0	0
124149619252_10153200118729253	"Joe - I would argue that Chipotle is the PERFECT place for a first date.  First, like ""meeting for coffee"" it's quick.  If the date isn't going well, it won't be dragged out across a three hour, several-course-meal.  However, unlike meeting at a coffee joint, Chipotle Mexican Grill has burritos.  Second, it's delicious.  Both parties will be in a great mood just eating a delicious burrito or bowl.  This will allow both parties to become better acquainted.  Third, the minimalist design of the place is just hip enough to show that you're a person who knows how to have a good time, while at the same time, a person who knows the value of a dollar.  :)"	0	0	0	0	0	0	0	1	0	0
124149619252_185864848093833	"why cant we just go to chipotle and eat the food because we like it? Most of us don't want to hear about how farm animals are raised or how much antibiotics they are given. Just let us enjoy your food with out all the bull...I love Chipotle, but if you are going to keep posting stuff about such things, you will start loosing customers. keep all the politics out of it!"	0	0	0	0	0	0	0	1	0	0
124149619252_10153253574299253	Lawd help me. ????????  Chipotles tacos can be anyday! Why you sooooo good?! I need these now with a side of hot please Joe!!	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Bowl~White rice, half beef/chicken, black beans, pico, lil med, lil hot, corn, lettuce and cheese. Sour cream and guacamole on the side.  Lol. Delicious, oh so fresh!"	0	1	0	0	0	0	0	0	0	0
124149619252_182078509223	"lets get some vegan chipotle options in Illinois, please! the chicagoland area! there's tons and tons of people who would LOVE that!"	1	0	0	0	0	0	0	0	0	0
124149619252_178542422170361	"had chipotle in South Portland lastnight  and going back again tonight! missed it soo much and happy they are crazy busy on their opening week, every soda in the fountain was sold out and they even ran out of forks!! on a sunday!! :)"	1	0	0	0	0	0	0	0	0	0
124149619252_10152560126959253	"Steak burrito double meat, rice black beans, hot salsa, light cheese, extra sour cream.  I guess I'm the burrito however you make it group. And yes, I answer surveys that way.  Nailed it."	0	1	0	0	0	0	0	0	0	0
124149619252_10151258924194253	I'm happy to see y'all giving your employees the day off.  I wish the big box retailers (and the customers who support it) would also join suit.  There are only two days like this a year.  I wouldn't want my family member not at Thanksgiving because they had to work.  Leave it to emergency personnel only.	0	0	0	0	0	0	0	1	0	0
124149619252_365284166822162	Elena - it's not the same thing. If you're allergic to wheat simply the contact of being in the burrito will make you sick.	0	0	0	0	0	0	0	0	0	1
124149619252_10152407734029253	"wait, I thought this thread was about the cute writing on the cups. Silly barrel heads! I like this cultivating thought thing. Maybe because I prefer words to ammunition."	0	0	0	0	0	0	0	0	0	1
124149619252_10151279478234253	Chipotles has the right idea!  Organic free range meat ...in a fast food restaurant.  Almost too good to be true!	0	0	1	0	0	0	0	0	0	0
124149619252_10152250518069253	They already give buy one get one cards occasionally. Why does everyone think they are so entitled? You eat there a lot because you like it.	0	0	0	0	1	0	0	0	0	0
124149619252_10152250518069253	What is even sadder is that chipolte is letting people stand in long lines and wait to u get to pay and then tell u! U think they would post a sign on the door.	0	0	0	0	0	0	0	0	1	0
124149619252_10151024826814253	"Burrito Bol: no beans, extra rice, steak, mild salsa, hot salsa, corn salsa, sour cream, cheese, lettuce, NIRVANA"	0	1	0	0	0	0	0	0	0	0
124149619252_10153246130479253	Romie Prasad pollo loco is the next chipotle.  Chipotle stock is too high priced. My high market cap is already in biotech (Biogen). Loco is new and has only one way to go...up.	0	0	1	0	0	1	0	0	0	0
124149619252_10153135670549253	I love Chipotle but carnitas is off the menu. That's the only burrito I want.  So I'm patiently waiting....	0	0	0	1	0	0	0	0	0	0
124149619252_208335555885615	So I just got a message from our fellow extra terrestrials and they're wondering when you guys can open up a store maybe on the Moon or Mars or something. They're thinking maybe they could teleport a store across the galaxy so they wouldn't have to scare the wits out of Earthlings everytime they come for a burrito.  Just a thought.	1	0	0	0	0	0	0	0	0	0
124149619252_10151053134024253	At a Chipotle restaurant's outdoor deck back in December 2010. My teeth were chattering as I was eating my burrito	1	0	0	0	0	0	0	0	0	0
124149619252_10153240834269253	"Let's open Chipotle n the Conyers,  Covington, Decatur, Lithonia, Stone Mountain area. That's Georgia baby."	1	0	0	0	0	0	0	0	0	0
124149619252_10152262999499253	Mike Belden....def would rather have this over a fat fajita grill burrito.....Nelson can bench 150 too.....lulz	0	0	0	0	0	0	0	0	0	1
124149619252_10152560126959253	"steak burrito with white rice & pinto beans, medium salsa, sour cream, cheese and tons of lettuce plus medium salsa and chips. i'm a girl who loves to eat and i enjoy my food! "	0	1	0	0	0	0	0	0	0	0
124149619252_10153150981964253	"Please put one of ur AMAZING restaurants in my town, New Philadelphia,Oh. We'd all be truly grateful!!!"	1	0	0	0	0	0	0	0	0	0
124149619252_10151258924194253	As a Kitchen Manager for Chipotle i can speak for my team is that we appriciate the day off to spend with our families.. Another reason why I love working for this company... I hope everyone has a wonderful Thanksgiving	0	0	0	0	0	0	0	1	0	0
124149619252_10153145422064253	"I have no idea who these bands are,  but still sounds like fun plus they say it's a Free Event and I love Chipotle so we should check it out. . :) lol Tiara Leshai"	0	0	0	0	1	0	0	0	0	0
124149619252_10153569576059253	Chipotle is almost to the caveman meal harvesting meat from animals that are not fed GMO feed is the last step. Keep trying you are almost there.	0	0	1	0	0	0	0	0	0	0
124149619252_205082546217004	"I think Chipotle was the most realistic, the other results were people sleeping when taking those reviews????"	0	0	0	0	0	0	0	1	0	0
124149619252_10152390794454253	Hey Joe..... Please please please bring your wonderful restaurant to Coeur d'Alene Idaho!!!!  We are in desperate need of such wholesome goodness!	1	0	0	0	0	0	0	0	0	0
124149619252_10153009001449253	"when you say Organic do you really mean, That the Tofu is REALLY made with Organic Soy!???!  if so I might try it.  Soy in the USA is a Big GMO! so I'm a lil skeptical! B|"	0	0	1	0	0	0	0	0	0	0
124149619252_10151961054499253	"It's not responsible until the GMOs are gone. I know you're working on it, but I will not rest until you are the world's first GMO free fast food restaurant."	0	0	1	0	0	0	0	0	0	0
124149619252_10153246130479253	"Kellogg's ceral is GMO free in Europe, the box reads: ""Kellogg's in conscious of consumer preference and does not use GM maize or soy or their derivatives in our breakfast cereals.  But they still feed us the s***."	0	0	1	0	0	0	0	0	0	0
124149619252_10151719407409253	"Yeah, the key is that there are two ""when""s and two ""they""s.  You have to use different ones for each puzzle (can't use the same ""they"" twice).  Pretty poor design :-/!"	0	0	0	0	0	0	0	0	1	0
124149619252_10152406485254253	Thought i was going to give in and get chipotle but stuck to my decision to not. This lead me to try out mission burrito..............waaaaaaaaaay better . Thanks chipotle	0	0	0	0	0	0	1	0	0	0
124149619252_10152406485254253	"I quite often frequented your San bernardino, redlands, and Ontario locations ..... no longer... won't get a dime from me...."	0	0	0	0	0	0	0	0	1	0
124149619252_10153236016399253	CALLING ALL LAURA LITTLES CREW.. This is not an emergency!!!! Christine Capra Shelby Kuhns Robin Sowders Laura Havey Krissy Bryde Jennie Reed Mary Nichole Kaifes Candace Kaifes Mia Welker Ana Ana Valdiviezo	0	0	0	0	0	0	0	0	0	1
124149619252_10152250518069253	Why do so many people think Chipotle is owned by McDonalds...? They were early investors but haven't been affiliated with Chipotle for years.	0	0	0	0	0	0	0	0	0	1
124149619252_10151961054499253	"I love the chipotle food, arroz blanco con hierbas de olor y jugo de limon el mejor es el de Georgesville Square"	0	0	0	0	0	0	0	1	0	0
124149619252_10153009001449253	Ran out of sofritas quite early...it would be nice if they offered the free burrito even with any other ordered meat. Since this was a promotion they should have stocked more knowing that demand would be higher.	0	0	0	0	1	0	0	0	0	0
124149619252_10151839071994253	I totally agree with Torsten. I love chipotle. But how comes the price difference? 9€ is like 12$ i would get two burrito bowls overseas for one i get here. Not nice ppl. How do you explain this?	0	0	1	0	0	0	0	0	0	0
124149619252_10153009001449253	If you order 2 Sofritas entrees would you get 2 free burritos with your receipt on the next visit? Or is your receipt just act as a coupon for 1 free burrito no matter how many you purchase?	0	0	0	0	1	0	0	0	0	0
124149619252_10151024826814253	"steak burrito bowl, tortilla at the bottom of bowl, white rice, black beans, corn, sour cream, cheese, lettuce with chips :D"	0	1	0	0	0	0	0	0	0	0
124149619252_10153009001449253	GREEAT MARKETING! You know how many people will will participate with the intention to bring back their receipt and forget and the ones who don't forget are repeat customers!!	0	0	0	0	1	0	0	0	0	0
124149619252_10153693560944253	I have eaten at 4 or 5 of the stores that were closed and have never got sick. I will not stop eating at Chipotle it is my favorite restaurant and I don't even care if you raise prices to cover the loss of revenue for this time period I will always love the food here! Thank you for being so upfront with the process of find out what caused the ecoli it makes me respect the company even more!	0	0	0	0	0	0	1	1	0	0
124149619252_10151626575004253	there should of been a warning on this video now i want chipotle and they wont be open for 12 hours :(	0	0	0	0	0	0	0	0	1	0
124149619252_359374267426678	I definately will get this badge! Been eating their for 12 years and I'm still not tired of Chipotle!	0	0	0	0	1	0	0	0	0	0
124149619252_10153135670549253	I miss the days where employees would constantly forget to tell the cashier that there was guac under the lettuce... xD	1	0	0	0	0	0	0	0	0	0
124149619252_10153624802079253	"Since your closest restaurant is like 40 mins from me, guess I will have to settle for Taco Bell today to celebrate.... ????"	1	0	0	0	0	0	0	0	0	0
124149619252_10151185000424253	Hey guys!!! Vote for Yoshi eating at Chipotle!!!!! http://www.facebook.com/chipotle?sk=app_538330129515830&app_data=sh_1348783  You know you all love Yoshi!!! *Wink*	0	0	0	0	0	0	0	0	0	1
124149619252_10151074987494253	only one week and then we will back to new york firt dinner.... to chipotle mexican grill i love it :)))))	0	0	0	0	0	0	0	1	0	0
124149619252_100780796665922	someone told me i had to try qdoba. i went right down the street to chipotle afterwards to erase that terrible taste in my mouth !!	0	0	0	0	0	0	0	1	0	0
124149619252_10151587164929253	 I will be coming in often! There are no other restaurants that care about organic and GMO free food. Thank you !!!!	0	0	1	0	0	0	0	1	0	0
124149619252_10153872104594253	"Love it, I support them.The Monroeville Pa location, is always super clean workers are super friendly and the burritos are always super delicious!!"	0	0	0	0	0	0	0	1	0	0
124149619252_10151024826814253	"veggie bowl, brown rice black beans. tortilla on the side. dressing. all salsas/toppings. By far my most consumed meal..."	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Chicken Burrito: Whit rice, pinto beans, medium salsa, sour cream, cheese, and occasionally some guac on the side to add as I like :)"	0	1	0	0	0	0	0	0	0	0
124149619252_205455487672	"OMG thats fkin Awsome that Chipotle has gone International! Yeah Chickien Burrito Bowl( Extra Chicken, black beans, rice, sour cream, hots, corn salsa, extra cheese, lettus, and salad dressing on top)! mmm i had chipotle the other day i can it almost everyday its that fkin good!"	0	1	0	0	0	0	0	0	0	0
124149619252_10153150981964253	My husband got horrible food poisoning from the one in overland park on 95th st. Used to love it but probably won't eat there anymore	0	0	0	0	0	0	0	0	1	0
124149619252_10152406485254253	Perhaps since you have coopted Mexican food you should think of having Mexican authors as well? Just a thought... 	0	0	0	1	0	0	0	0	0	0
124149619252_10151024826814253	@Wilyamms IamDave : its like a Mexican subway... They are really friendly and will help if you don't understand. Just ask :)	0	0	0	0	0	0	0	1	0	0
124149619252_221129944611968	"Please open one in Huntsville, Alabama! It would do GREAT business here!! I ate it 4 out of the 5 days I was in Ohio last week! "	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Brown rice, half/half beans, chicken or pork, mild and corn, cheese, sour cream, and lots of lettuce!  SO happy about the brown rice!  Thank you!"	0	1	0	0	0	0	0	0	0	0
124149619252_156053474470	"wow, I wish we could do that here in Oceanside. there would be SOOOOOOOOOOo much buisness on this base"	1	0	0	0	0	0	0	0	0	0
124149619252_284168885010421	"Wish I could participate, but there are no Chipotle's in Sioux Falls... I'm tired of settling for Qdoba..."	1	0	0	0	0	0	0	0	0	0
124149619252_10150260445594253	Joe...want you to know that at osu cancer center in columbus ohio..there are a lot of us who crave chipotle after chemo....its a running joke among all of us...but we crave it after our treatments...	0	0	0	0	0	0	0	0	0	1
124149619252_100780796665922	They are two different restaurants; if you you want small portions and queso (BIG HINT CHIPOTLE) go to Qdoba. If you want awesome freshness and simple choices go to chipotle; I eat at both and will never choose between. I'm in the mood for one or the other its never a choice of either or.	0	0	0	1	0	0	0	0	0	0
124149619252_10152407734029253	Chipotle you just lost our family's business which was at least once a month. We still have the freedom to Not patronize your business! And Starbucks too!	0	0	0	0	0	0	0	0	1	0
124149619252_10151089035244253	"Federal Way, Washington. The people there are friendly and know my order as I walk in. Now I'm hungry, thanks........"	0	0	0	0	0	0	0	1	0	0
124149619252_10153009001449253	Amanda Lesley I need tomorrow no questions asked were going no if n or butts and more importantly no moaning and crying about how much you dislike their food. I must try this new Chipotle beauty!  Most importantly please and thank you sweetheart!  ;)	0	0	0	0	0	0	0	1	0	0
124149619252_10152883478794253	Why is chipotle so popular i just had it and i mean it tasted good but there werent any ingredients and they charge for chips... im a moes man all the way	0	0	0	0	0	0	0	1	0	0
124149619252_10150256700954253	My favorite place to eat yummy healthy food... Happy Birthday and many many more feeding us with great food!! love you Chipotle!!	0	0	0	0	0	0	0	1	0	0
124149619252_10151486609219253	"BOWL: Brown rice, black beans, chicken, mild/fresh salsa, cheese & lettuce.  Chips & grac. on the side   <3"	0	1	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"Thrive life foods can help with non gmo, no artificial preservatives, and amazing food!!! Www.heatherarneson.thrivelife.com Seriously amazing food!"	0	0	1	0	0	0	0	1	0	0
124149619252_10151024826814253	"chicken burrito, black beans, fresh salsa and guacamole, lettuce, cheese, sour cream, and the beautiful magic that surrounds every Chipotle"	0	1	0	0	0	0	0	0	0	0
124149619252_10152773616059253	Good. I also hope you will be willing to admit most of your food is GMO. Almost all produce is these days.	0	0	1	0	0	0	0	0	0	0
124149619252_10151024826814253	"Crunchy tacos, brown rice, black beans, cheese, guacamole, lettuce with a touch of sour cream on top. Messy and YUMMY!"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	Soft burrito...Chicken....black beans...rice...mild and hot salsa...lettuce...sour cream..guac...with a drink and a bag of tortilla chips with mild n hot salsa and a side of guac! Thank you have a nice day :) And usuly always put my business card in the fish bowl to win a free lunch...but has never happened yet :'( LOVE THIS PLACE...BEST FRESHEST YUMMIEST FULL FILLING PLACE EVER!!	0	1	0	0	0	0	0	0	0	0
124149619252_10153896327714253	I dont know what yall have done different but i went there 2 days ago and oh my goodness it was like heaven in my mout....it was so tasty and the flavor popped like nothing...amazing....i been eatin sonce the lies xame out and not sick once....i love chipotel...it's my life....lol	0	0	0	0	0	0	0	1	0	0
124149619252_127768177287696	I got pretty bad service last time I was in. They just didn't listen and rushed you through with little to no eye contact. 	0	0	0	0	0	0	0	0	1	0
124149619252_10151024826814253	"Bowl, white rice, beans, sour cream and cheese. Guacamole, green chile on the side and tortilla on the side. "	0	1	0	0	0	0	0	0	0	0
124149619252_10153602183249253	I don't believe it for one second. You big money corporations need to realize how bad you are affecting the community.	0	0	1	0	0	0	0	0	0	0
124149619252_10151024826814253	"Chicken fajita burrito- brown rice, extra vegetables, extra mild, a little hot, cheese, and lettuce Yum :)"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Carnitas bowl with white rice, black beans, peppers and onions, mild salsa, corn salsa, cheese, lettuce w/smoked hot sauce.  Chips and quac too!"	0	1	0	0	0	0	0	0	0	0
124149619252_10152261058584253	"From all the comments above, one person is getting a free burrito. That you claimed earlier, didn't exist. Thanks a lot chipotle."	0	0	0	0	1	0	1	0	0	0
124149619252_201068089933125	I have a fantastic Chipotle near me in FL! Thank Bob!!! Wish there was one of those picnics going on here tho. <3	0	0	0	1	0	0	1	0	0	0
124149619252_10151024826814253	"Chicken burrito. 2 scoops of Black beans, no rice. Whole scoop of hot, half scoop of mild, big handful of cheese, half scoop of sour cream and guac (yeah I know it's extra) :-)"	0	1	0	0	0	0	0	0	0	0
124149619252_10152949800154253	WOW your location at Morse Rd And Hamilton rd is beyond slow. Took me 16 min to get through line and it wasn't even to the door. No sense of urgency by any of the workers. Love the food but man!	0	0	0	0	0	0	0	0	1	0
124149619252_10152805746454253	"White rice, pinto beans, steak, medium salsa, sour cream, cheese and tons of lettuce! Medium salsa & chips, and a large root beer. Comfort food yummies times infinity!  #omnomnomnom"	0	1	0	0	0	0	0	0	0	0
124149619252_10151826977069253	Pobresitos no saben lo q les espera yo trabaje 4 y mi jefe. Santos  Hernandez gerente de long  island me boto como Una basura sin  desire gracias	0	0	0	0	0	0	0	0	0	1
124149619252_192398874125268	The food is amazing. Consistently amazing! Thank you Steve Ellis and thank you Steve Ellis' dad!!!! :)	0	0	0	0	0	0	1	1	0	0
124149619252_10152715839394253	"Barbacoa or steak, brown rice, pinto beans, corn, sour cream, a lot of cheese, and lettuce. Personally, that is my favorite combination."	0	1	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"Name one food that isn't ""genetically altered"". I realize I'm using semantics here but that's missing the point"	0	0	1	0	0	0	0	0	0	0
124149619252_520689341285681	"Jessamin Rose Valdez It will be served in SF at 525 Market, 121 Fourth, 126 New Montgomery. Also both locations in San Mateo and in Millbrae and Palo Alto. - Joe"	0	0	0	0	0	0	0	0	0	1
124149619252_10153009001449253	Love this offer and love your soyfritas! Will be there on Monday. Thanks for your compassionate agenda Chipotle!	0	0	0	0	0	0	1	1	0	0
124149619252_10151024826814253	"Bowl - brown rice, pinto beans, chicken, tomato salsa, corn salsa, cheese, and lettuce--about 250 times a year (including today)!"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"burrito with chicken, rice, pintos, extra guac and sour cream, cheese, fresh salsa and lettuce. LOAD THAT BABY UP!!!"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Fajita chicken bol with one scoop of tomatoes, two scoops of corn, sour cream and cheese....then get chips to dip in it....YUMMY!"	0	1	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"I have said it before and I will continue saying it, Thank You! Thank You for taking this stance and leading the way. Im sure it is not easy or cheap to accomplish but well worth the effort.  I know you will be rewarded with a loyal customer base who just happen to understand the power in voting with our dollars! Trust lost is hard to get back, those companies clinging to the status quo will find this out as more and more consumers refuse to buy what they are selling. Too little too late. Again, I thank you for being bold!"	0	0	1	0	0	0	1	0	0	0
124149619252_199537401806	"WHAT! you are not in all states.....good thing you are in Texas, and well definitely in Colorado....Yummy burrito bol"	1	0	0	0	0	0	0	0	0	0
124149619252_10152250518069253	Your receiving lots of publicity from it for free!!!! Wonder if this hoax was ment for you to have more revenue?	0	0	0	0	1	0	0	0	0	0
124149619252_10152786808474253	I kinda went a little crazy on my husband for getting a double order of carnitas before me and left none for my order!! It was devastating!! I have to have the carnitas!!	0	0	0	0	0	0	0	0	0	1
124149619252_10153246130479253	"I am interested in the time machine you have, because thats the only way you're going to find genetically altered food."	0	0	1	0	0	0	0	0	0	0
124149619252_10153150981964253	I wanted to try chipolte but not even a month after they opened in amarillo they failed their health test and then the next week someone got food poisoning so I guess I won't get to eat there til I go somewhere else	0	0	0	0	0	0	0	0	1	0
124149619252_10153486712199253	"they do the best burritos,and salads your way at either beef, chicken, or Veg. Pick the food you want and flavor you want it in then enjoy it ."	0	1	0	0	0	0	0	0	0	0
124149619252_10151719407409253	"I found this puzzle kewl because I have not seen all off them, so I looked them up, even more the reason I love Chipotle Mexican Grill"	0	0	0	0	0	0	0	1	0	0
124149619252_10153246130479253	Thank you Chipotle for being willing to fight this battle - hope this will cause a chain effect in the right direction!	0	0	1	0	0	0	1	0	0	0
124149619252_10151626575004253	any burrito ordered by a real customer is not gonna look like that one she just rolled. All perfect portions and pretty. Jazmine Martinez	0	0	0	0	0	0	0	1	0	0
124149619252_10151486609219253	Nothing because there is no chipotle in Cape Coral/Ft Myers FL. The nearest one is nearly an hour away in Naples. :(	1	0	0	0	0	0	0	0	0	0
124149619252_10153009001449253	"Jannon Baer, Kelly Williams, Emma Williams, Shannon Blankenship? wanna go on a date on the 26th? hehe"	0	0	0	0	0	0	0	0	0	1
124149619252_156053474470	this is awesome and all but i think they are repeating what mcdonalds did in the 2000's and soon they will probably have another guy suing them. chipotle is owned by mcCdonalds anyway	0	0	1	0	0	0	0	0	0	0
124149619252_10151024826814253	"Bowl, white rice, fajita veggies, ALL the salsas, little sour cream and cheese, lettuce... Yummy Veggie Bowl!!!!"	0	1	0	0	0	0	0	0	0	0
124149619252_454413931302356	"Thank you, Chipotle! I'll be coming by more often. Funny how the people who are mad at you for pulling your support of the Boy Scouts are doing what they condemn you for. smh"	0	0	0	0	0	0	1	0	0	0
124149619252_10151024826814253	"bol, white rice, pinto beans, barbacoa, cheese on the meat (very important), then top it off with pico!"	0	1	0	0	0	0	0	0	0	0
124149619252_10153009001449253	"I find your sofritas to be a bit of an interesting filling, considering they seem to be the coldest thing on Earth. Every time I have wandered into a Chipotle, I think ""Perhaps this time, it will be different. I would even prefer room temperature."" But alas, once I took a bite, I could never enjoy the burrito prepared for me, for the insides were colder than Antarctica. Which, incidentally, is where I am convinced you get your ingredients from.   Sorry, Chipotle, but I wouldn't buy sofritas from you (or any other food) again, even if I got it free for the rest of my life."	0	0	0	0	0	0	0	0	1	0
124149619252_10152250518069253	Frozen burritos at the grocery store are a large market. Is Chipotle going to ever make a commercial frozen food burrito line. They would be larger than the other burritos and also have a point of difference in the quality of the ingredients and the more humane free range treatment of the livestock. The current sales data of ingredients can determine the most common ingredients requested as toppings to create what the toppings would be. I bet they will sell well… I want free gift cards for life if my idea is used! I’ve lived on frozen burritos!	0	0	0	1	0	0	0	0	0	0
124149619252_10152560126959253	"Chicken or carnitas, brown rice, pinto beans, 1/2 scoops of hot salsa, sour cream, extra cheese, and lettuce. Mmmmmmmm"	0	1	0	0	0	0	0	0	0	0
124149619252_10151258924194253	"Thank you for being closed on Thanksgiving.  My son is one of your employees and a full time student, and you made it possible for him to come home for Thanksgiving.  THANK YOU and Happy Thanksgiving!!"	0	0	1	0	0	0	1	0	0	0
124149619252_10151879670959253	"It would be great as long as that is parsley and not cilantro in the salsa. Cilantro makes me nauseous, but I can eat parsley. Is there anything at Chipotle that is cilantro-free?"	0	0	0	1	0	0	0	0	0	0
124149619252_10152250518069253	"PS - Joe...I wouldn't phrase things to your consumers like that ""no such thing as a free lunch"" as I've seen our store in Amelia Ohio do some pretty amazing things for those less fortunate. Be careful with your anger."	0	0	0	1	0	0	0	0	0	0
124149619252_365284166822162	"I would order, except the last four visits I've gotten fatty and/or charred chicken in my burrito bol.  I love Chipotle, but I've learned my lesson."	0	0	0	0	0	0	0	0	1	0
124149619252_10152250518069253	Wow I almost thought you guys had done an amazing marketing job... It got me to go to your FB page and Like/follow which put you on my mind... And thinking about lunch... Even w/o a free lunch I am craving Chipotle now!! Hey wait a minute!!!! Maybe this IS the marketing ploy and it's better than I thought!!! I'm comin' in even w no free lunch!!! I LOVE CHIPOTLE!!! I LOVE YOUR CONCEPT!!! I support all you have done to support LOCAL!!! This will not change my mind about you! I am not that shallow!!!!!	0	0	0	0	0	0	0	1	0	0
124149619252_100780796665922	"I like Chipotle but tend to eat more at Qdoba do to there loyalty card program.  BOGO, Burrito and drink for $5,  and other specials"	0	0	0	0	0	0	0	0	0	1
124149619252_10153806089609253	"I don't see a problem with anything I eat at Chipotle! I get a vegan bowl..... Bad marketing, Chipotle is a healthy version of fast food."	0	0	1	0	0	0	0	0	0	0
124149619252_10151024826814253	"Barbacoa bowl with brown rice, black beans, pico, sour cream, guac, lettuce. Sometimes change the meat but not the rest!"	0	1	0	0	0	0	0	0	0	0
124149619252_10152028447324253	"I need a corporate number or district number for the Dallas area . The store manager threw me out of the store, and refused to give it to me, when my gift card of 25 value failed to work, and I had already tipped 5$, and could have used it to pay the balance. I want my 30 dollars STOLEN from me by your chain please respond!"	0	0	0	0	0	0	0	0	1	0
124149619252_10151024826814253	"Carnitas bowl with pinto beans, white rice, tomato salsa, a little corn, cheese, sour cream, lettuce, sometimes guac.....then the juice from about 4 lemon wedges, and mix thoroughly, delicious!"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Burrito bowl, white rice, fajita veggies, Barbacoa, medium salsa, cheese, lettuce, sour cream and a side of chips and Guacamole. Otherwise, its veggie bowl skip the chips and include beans and guacamole to items above. Both 5 stars!"	0	1	0	0	0	0	0	0	0	0
124149619252_10153872104594253	Just like you FREE burrito giveaway.... Too short of  promotional window to text in for the offer... Boo....	0	0	0	0	1	0	0	0	0	0
124149619252_115365598544868	I love chipotle as much as the next but what I do not like is inconsitancy with the food I pay for. Went twice this week and got the same thing with two different amounts of food. We only have one in greenville sc and the lines are always long but I don't mind waiting since the food is good. If you never say anything then nothing changes.	0	0	0	0	0	0	0	1	0	0
124149619252_10153246130479253	"Let's ban broccoli from stores as well since that's a man made food. And while we're at it, why not ban dog breeds since they are all genetically modified as well."	0	0	0	1	0	0	0	0	0	0
124149619252_344102858992295	"Would LOVE to, but I can't justify driving 2.5 hrs for a burrito anymore :-( I wish U wld build here in Jacksonville, NC... We have SOO MANY new things going up"	1	0	0	0	0	0	0	0	0	0
124149619252_10153001213604253	Wanted to say thank you for being so concerned about your pork and being responsible to not serve it. I'll be comin here more and other fast food less.	0	0	0	0	0	0	1	1	0	0
124149619252_267832333301923	"I agree. Times are tough. Chipotle has always been, to my mind, a great value with a great sustainable message. This is not a great value and not a great sustainable message. The shipping on this is outrageous, and the value of the item is nowhere near the $18, charity or no."	0	0	0	0	0	1	0	0	0	0
124149619252_182076481805338	Ughh this cat drama is gettin annoying!! It's just a cat get over it!!! And if ur soo hurt mad about it get off the page!	0	0	0	0	0	0	0	0	0	1
124149619252_10151192106409253	OPTIMUS PRIME VOTE NOW find at Most Viewed #4  or click below   http://www.facebook.com/chipotle?sk=app_538330129515830&app_data=sh_1346066	0	0	0	0	0	0	0	0	0	1
124149619252_10152207219244253	Chipotle is life                                                        nothing could ever compare                                              It consumes my heart                                                 Aidee Michelle my haiku for us <3	0	0	0	0	0	0	0	1	0	0
124149619252_10151024826814253	"Burrito Bowl with: brown rice, a little barbacoa, medium salsa, sour cream, cheese, guacomole, and lettuce :).  I know what I am craving now."	0	1	0	0	0	0	0	0	0	0
124149619252_10151892810414253	@chipotlemexicangrill How do you know if you won? My husband's first name is on the list with same city and state. Would there have been an email or something?	0	0	0	0	0	0	0	0	0	1
124149619252_10151024826814253	"steak salad! no dressing, cheese, tomatoes, spicy corn salsa n sour cream! ooooh lala ! 3x's weekly will keep the Doc away!"	0	1	0	0	0	0	0	0	0	0
124149619252_140229971715	"When will Colorado Springs get the new kids meal menu...everytime we go there we get charged a different price for rice and beans, which is what our kids like...ranges from $1.10 to over $3.00"	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"chicken fajita burrito.  No beans.  Add corn and regular salsa, extra cheese and sc, maybe a little guac.   Yum Yum!  I order this every time!!!!"	0	1	0	0	0	0	0	0	0	0
